280.200000, 0.154432
280.800000, 0.153816
281.400000, 0.153202
282.000000, 0.152590
282.600000, 0.151981
283.200000, 0.151374
283.800000, 0.150770
284.400000, 0.150168
285.000000, 0.149569
285.600000, 0.148972
286.200000, 0.148377
286.800000, 0.147785
287.400000, 0.147195
288.000000, 0.146607
288.600000, 0.146022
289.200000, 0.145439
289.800000, 0.144858
290.400000, 0.144280
291.000000, 0.143704
291.600000, 0.143130
292.200000, 0.142559
292.800000, 0.144517
293.400000, 0.148456
294.000000, 0.152377
294.600000, 0.156280
295.200000, 0.160165
295.800000, 0.164032
296.400000, 0.167882
297.000000, 0.171714
297.600000, 0.175528
298.200000, 0.179324
298.800000, 0.183103
299.400000, 0.186865
300.000000, 0.190609
